8.096015453338623047e-01 5.000000000000000000e+01
4.089474678039550781e-02 4.900000000000000000e+01
3.590035438537597656e-02 4.900000000000000000e+01
4.488110542297363281e-02 4.900000000000000000e+01
3.291988372802734375e-02 4.900000000000000000e+01
2.864885330200195312e-02 4.900000000000000000e+01
2.792382240295410156e-02 5.000000000000000000e+01
1.894974708557128906e-02 5.000000000000000000e+01
1.994609832763671875e-02 5.000000000000000000e+01
1.994609832763671875e-02 5.000000000000000000e+01
1.396226882934570312e-02 5.000000000000000000e+01
1.795315742492675781e-02 5.000000000000000000e+01
2.094292640686035156e-02 5.000000000000000000e+01
1.994657516479492188e-02 5.000000000000000000e+01
1.595735549926757812e-02 5.000000000000000000e+01
1.695513725280761719e-02 5.000000000000000000e+01
1.795220375061035156e-02 5.000000000000000000e+01
1.695442199707031250e-02 5.000000000000000000e+01
2.220511436462402344e-02 5.000000000000000000e+01
1.994466781616210938e-02 5.000000000000000000e+01
1.396274566650390625e-02 5.000000000000000000e+01
1.795315742492675781e-02 5.000000000000000000e+01
1.994538307189941406e-02 5.000000000000000000e+01
2.094483375549316406e-02 5.000000000000000000e+01
1.695537567138671875e-02 5.000000000000000000e+01
1.994538307189941406e-02 5.000000000000000000e+01
1.582241058349609375e-02 5.000000000000000000e+01
1.296448707580566406e-02 5.000000000000000000e+01
1.755619049072265625e-02 5.000000000000000000e+01
1.595282554626464844e-02 5.000000000000000000e+01
1.994633674621582031e-02 5.000000000000000000e+01
2.194118499755859375e-02 5.000000000000000000e+01
1.396226882934570312e-02 5.000000000000000000e+01
1.860117912292480469e-02 5.000000000000000000e+01
1.894903182983398438e-02 5.000000000000000000e+01
1.894998550415039062e-02 5.000000000000000000e+01
1.994872093200683594e-02 4.900000000000000000e+01
1.296257972717285156e-02 5.000000000000000000e+01
1.994705200195312500e-02 5.000000000000000000e+01
1.695513725280761719e-02 4.900000000000000000e+01
1.695489883422851562e-02 4.900000000000000000e+01
1.994776725769042969e-02 4.900000000000000000e+01
1.396107673645019531e-02 5.000000000000000000e+01
1.396322250366210938e-02 4.900000000000000000e+01
1.396298408508300781e-02 4.900000000000000000e+01
1.396250724792480469e-02 4.900000000000000000e+01
1.396298408508300781e-02 4.900000000000000000e+01
1.495885848999023438e-02 5.000000000000000000e+01
1.850223541259765625e-02 4.900000000000000000e+01
1.795196533203125000e-02 4.900000000000000000e+01
1.795029640197753906e-02 4.900000000000000000e+01
1.396369934082031250e-02 5.000000000000000000e+01
1.396346092224121094e-02 4.900000000000000000e+01
1.795220375061035156e-02 4.900000000000000000e+01
1.695346832275390625e-02 4.900000000000000000e+01
1.795196533203125000e-02 4.900000000000000000e+01
1.595735549926757812e-02 4.900000000000000000e+01
1.795125007629394531e-02 4.900000000000000000e+01
1.396226882934570312e-02 4.900000000000000000e+01
1.496028900146484375e-02 5.000000000000000000e+01
1.719594001770019531e-02 4.900000000000000000e+01
1.595640182495117188e-02 4.900000000000000000e+01
2.094411849975585938e-02 5.000000000000000000e+01
1.695466041564941406e-02 4.900000000000000000e+01
1.695513725280761719e-02 4.900000000000000000e+01
1.894855499267578125e-02 4.900000000000000000e+01
1.894903182983398438e-02 4.900000000000000000e+01
1.695442199707031250e-02 4.900000000000000000e+01
1.296567916870117188e-02 4.900000000000000000e+01
1.396536827087402344e-02 4.900000000000000000e+01
2.193975448608398438e-02 4.900000000000000000e+01
1.695370674133300781e-02 4.900000000000000000e+01
1.396203041076660156e-02 4.900000000000000000e+01
1.496028900146484375e-02 5.000000000000000000e+01
1.496052742004394531e-02 4.900000000000000000e+01
1.296520233154296875e-02 4.900000000000000000e+01
1.595759391784667969e-02 4.900000000000000000e+01
1.595711708068847656e-02 5.000000000000000000e+01
1.994633674621582031e-02 4.900000000000000000e+01
1.396298408508300781e-02 4.900000000000000000e+01
1.994657516479492188e-02 4.900000000000000000e+01
1.396274566650390625e-02 4.900000000000000000e+01
1.396608352661132812e-02 4.900000000000000000e+01
1.376247406005859375e-02 4.900000000000000000e+01
2.094507217407226562e-02 4.900000000000000000e+01
1.495981216430664062e-02 4.900000000000000000e+01
1.894927024841308594e-02 4.900000000000000000e+01
1.421618461608886719e-02 4.900000000000000000e+01
1.894950866699218750e-02 4.900000000000000000e+01
1.296567916870117188e-02 4.900000000000000000e+01
1.296424865722656250e-02 4.800000000000000000e+01
1.998353004455566406e-02 4.800000000000000000e+01
1.393103599548339844e-02 4.800000000000000000e+01
1.695513725280761719e-02 4.800000000000000000e+01
1.396226882934570312e-02 4.800000000000000000e+01
1.496052742004394531e-02 4.800000000000000000e+01
1.296353340148925781e-02 4.900000000000000000e+01
1.495981216430664062e-02 4.900000000000000000e+01
1.499676704406738281e-02 4.800000000000000000e+01
1.495981216430664062e-02 4.800000000000000000e+01
1.496124267578125000e-02 4.700000000000000000e+01
1.648020744323730469e-02 4.700000000000000000e+01
1.794791221618652344e-02 4.800000000000000000e+01
1.894998550415039062e-02 4.900000000000000000e+01
1.994633674621582031e-02 5.000000000000000000e+01
2.692770957946777344e-02 5.000000000000000000e+01
1.296448707580566406e-02 4.900000000000000000e+01
2.006435394287109375e-02 5.000000000000000000e+01
1.396679878234863281e-02 4.900000000000000000e+01
1.396226882934570312e-02 4.900000000000000000e+01
1.332831382751464844e-02 4.900000000000000000e+01
1.296544075012207031e-02 5.000000000000000000e+01
1.494884490966796875e-02 4.900000000000000000e+01
1.496005058288574219e-02 5.000000000000000000e+01
1.564478874206542969e-02 5.000000000000000000e+01
1.496148109436035156e-02 5.000000000000000000e+01
1.595878601074218750e-02 5.000000000000000000e+01
1.595783233642578125e-02 5.000000000000000000e+01
1.595544815063476562e-02 5.000000000000000000e+01
2.094364166259765625e-02 4.900000000000000000e+01
1.296520233154296875e-02 5.000000000000000000e+01
1.695418357849121094e-02 4.900000000000000000e+01
1.296496391296386719e-02 5.000000000000000000e+01
1.895260810852050781e-02 5.000000000000000000e+01
1.695919036865234375e-02 5.000000000000000000e+01
1.396298408508300781e-02 5.000000000000000000e+01
1.396298408508300781e-02 5.000000000000000000e+01
1.396298408508300781e-02 5.000000000000000000e+01
1.396703720092773438e-02 5.000000000000000000e+01
1.813554763793945312e-02 5.000000000000000000e+01
1.995253562927246094e-02 5.000000000000000000e+01
1.296877861022949219e-02 5.000000000000000000e+01
1.596570014953613281e-02 5.000000000000000000e+01
1.396155357360839844e-02 5.000000000000000000e+01
1.495981216430664062e-02 5.000000000000000000e+01
1.396822929382324219e-02 5.000000000000000000e+01
1.296448707580566406e-02 5.000000000000000000e+01
1.393532752990722656e-02 5.000000000000000000e+01
1.728940010070800781e-02 5.000000000000000000e+01
1.596212387084960938e-02 5.000000000000000000e+01
1.994657516479492188e-02 5.000000000000000000e+01
1.396274566650390625e-02 5.000000000000000000e+01
1.330327987670898438e-02 5.000000000000000000e+01
1.296496391296386719e-02 5.000000000000000000e+01
1.296734809875488281e-02 5.000000000000000000e+01
1.595807075500488281e-02 5.000000000000000000e+01
1.595759391784667969e-02 5.000000000000000000e+01
1.495957374572753906e-02 5.000000000000000000e+01
1.296639442443847656e-02 5.000000000000000000e+01
1.795315742492675781e-02 5.000000000000000000e+01
2.792501449584960938e-02 5.000000000000000000e+01
4.395604133605957031e-02 5.000000000000000000e+01
2.696204185485839844e-02 5.000000000000000000e+01
2.792453765869140625e-02 5.000000000000000000e+01
2.793288230895996094e-02 5.000000000000000000e+01
3.091859817504882812e-02 5.000000000000000000e+01
3.092479705810546875e-02 5.000000000000000000e+01
2.692651748657226562e-02 5.000000000000000000e+01
1.396179199218750000e-02 5.000000000000000000e+01
1.894855499267578125e-02 5.000000000000000000e+01
1.495981216430664062e-02 5.000000000000000000e+01
1.396250724792480469e-02 5.000000000000000000e+01
1.595711708068847656e-02 5.000000000000000000e+01
1.595807075500488281e-02 5.000000000000000000e+01
1.496219635009765625e-02 5.000000000000000000e+01
1.396346092224121094e-02 5.000000000000000000e+01
1.396250724792480469e-02 5.000000000000000000e+01
1.396131515502929688e-02 5.000000000000000000e+01
1.994585990905761719e-02 5.000000000000000000e+01
1.396179199218750000e-02 5.000000000000000000e+01
1.495909690856933594e-02 5.000000000000000000e+01
1.330780982971191406e-02 5.000000000000000000e+01
1.994609832763671875e-02 5.000000000000000000e+01
2.293801307678222656e-02 5.000000000000000000e+01
2.293825149536132812e-02 5.000000000000000000e+01
2.579855918884277344e-02 5.000000000000000000e+01
3.245854377746582031e-02 5.000000000000000000e+01
3.562736511230468750e-02 5.000000000000000000e+01
3.291893005371093750e-02 5.000000000000000000e+01
2.294206619262695312e-02 5.000000000000000000e+01
1.894903182983398438e-02 5.000000000000000000e+01
1.795148849487304688e-02 5.000000000000000000e+01
1.895022392272949219e-02 5.000000000000000000e+01
1.695346832275390625e-02 5.000000000000000000e+01
1.994705200195312500e-02 5.000000000000000000e+01
1.994705200195312500e-02 5.000000000000000000e+01
1.510620117187500000e-02 5.000000000000000000e+01
1.296472549438476562e-02 5.000000000000000000e+01
1.296496391296386719e-02 5.000000000000000000e+01
1.396298408508300781e-02 5.000000000000000000e+01
1.495909690856933594e-02 5.000000000000000000e+01
3.092718124389648438e-02 4.800000000000000000e+01
1.795244216918945312e-02 4.900000000000000000e+01
3.024911880493164062e-02 4.900000000000000000e+01
2.692127227783203125e-02 5.000000000000000000e+01
3.484225273132324219e-02 5.000000000000000000e+01
2.786827087402343750e-02 5.000000000000000000e+01
3.192305564880371094e-02 5.000000000000000000e+01
3.590464591979980469e-02 5.000000000000000000e+01
2.991962432861328125e-02 5.000000000000000000e+01
1.595640182495117188e-02 5.000000000000000000e+01
1.396250724792480469e-02 5.000000000000000000e+01
1.496171951293945312e-02 5.000000000000000000e+01
1.795172691345214844e-02 4.900000000000000000e+01
1.795220375061035156e-02 4.900000000000000000e+01
1.894855499267578125e-02 4.900000000000000000e+01
1.296567916870117188e-02 4.900000000000000000e+01
1.396155357360839844e-02 4.900000000000000000e+01
1.296663284301757812e-02 4.900000000000000000e+01
1.396250724792480469e-02 4.900000000000000000e+01
1.396274566650390625e-02 5.000000000000000000e+01
1.396250724792480469e-02 4.900000000000000000e+01
1.396274566650390625e-02 4.800000000000000000e+01
1.496005058288574219e-02 4.800000000000000000e+01
1.695442199707031250e-02 4.900000000000000000e+01
1.296472549438476562e-02 4.900000000000000000e+01
1.595783233642578125e-02 4.800000000000000000e+01
1.396417617797851562e-02 4.900000000000000000e+01
1.396250724792480469e-02 4.900000000000000000e+01
1.894831657409667969e-02 4.900000000000000000e+01
1.396298408508300781e-02 4.900000000000000000e+01
1.595664024353027344e-02 5.000000000000000000e+01
1.894950866699218750e-02 5.000000000000000000e+01
3.489828109741210938e-02 4.900000000000000000e+01
3.391647338867187500e-02 5.000000000000000000e+01
3.490543365478515625e-02 4.900000000000000000e+01
3.990030288696289062e-02 5.000000000000000000e+01
4.387784004211425781e-02 5.000000000000000000e+01
2.986502647399902344e-02 4.900000000000000000e+01
3.176999092102050781e-02 4.900000000000000000e+01
2.876448631286621094e-02 4.900000000000000000e+01
1.396632194519042969e-02 4.800000000000000000e+01
1.894903182983398438e-02 4.900000000000000000e+01
1.595997810363769531e-02 4.900000000000000000e+01
1.496005058288574219e-02 4.800000000000000000e+01
1.995205879211425781e-02 4.700000000000000000e+01
1.921534538269042969e-02 4.900000000000000000e+01
1.495814323425292969e-02 4.900000000000000000e+01
2.094912528991699219e-02 4.900000000000000000e+01
1.795101165771484375e-02 4.900000000000000000e+01
1.795196533203125000e-02 4.900000000000000000e+01
1.396536827087402344e-02 4.900000000000000000e+01
2.007150650024414062e-02 4.800000000000000000e+01
1.396846771240234375e-02 4.900000000000000000e+01
1.396584510803222656e-02 4.800000000000000000e+01
1.396274566650390625e-02 4.900000000000000000e+01
1.496315002441406250e-02 4.900000000000000000e+01
2.410054206848144531e-02 4.900000000000000000e+01
3.109073638916015625e-02 4.900000000000000000e+01
2.985954284667968750e-02 4.900000000000000000e+01
2.392935752868652344e-02 4.900000000000000000e+01
2.643203735351562500e-02 4.900000000000000000e+01
2.594566345214843750e-02 4.900000000000000000e+01
2.792525291442871094e-02 4.900000000000000000e+01
2.293753623962402344e-02 4.800000000000000000e+01
1.595854759216308594e-02 4.800000000000000000e+01
1.391196250915527344e-02 4.800000000000000000e+01
1.496291160583496094e-02 4.700000000000000000e+01
1.496028900146484375e-02 4.800000000000000000e+01
1.396250724792480469e-02 4.800000000000000000e+01
1.994633674621582031e-02 4.800000000000000000e+01
1.396298408508300781e-02 4.900000000000000000e+01
1.296472549438476562e-02 4.800000000000000000e+01
1.994895935058593750e-02 4.700000000000000000e+01
1.499462127685546875e-02 4.700000000000000000e+01
1.300311088562011719e-02 4.800000000000000000e+01
1.595711708068847656e-02 4.800000000000000000e+01
1.695227622985839844e-02 4.800000000000000000e+01
1.994657516479492188e-02 4.700000000000000000e+01
1.994705200195312500e-02 4.800000000000000000e+01
1.496148109436035156e-02 4.700000000000000000e+01
1.661920547485351562e-02 4.700000000000000000e+01
1.695489883422851562e-02 4.700000000000000000e+01
1.994705200195312500e-02 4.800000000000000000e+01
1.296448707580566406e-02 4.900000000000000000e+01
1.994657516479492188e-02 4.800000000000000000e+01
1.496005058288574219e-02 5.000000000000000000e+01
1.595854759216308594e-02 4.900000000000000000e+01
1.894879341125488281e-02 4.900000000000000000e+01
1.647758483886718750e-02 4.900000000000000000e+01
1.695442199707031250e-02 4.900000000000000000e+01
1.396417617797851562e-02 4.900000000000000000e+01
1.828336715698242188e-02 5.000000000000000000e+01
1.695513725280761719e-02 5.000000000000000000e+01
1.695370674133300781e-02 5.000000000000000000e+01
1.894927024841308594e-02 5.000000000000000000e+01
1.994657516479492188e-02 5.000000000000000000e+01
2.002906799316406250e-02 5.000000000000000000e+01
1.983451843261718750e-02 5.000000000000000000e+01
1.798486709594726562e-02 5.000000000000000000e+01
1.695394515991210938e-02 5.000000000000000000e+01
1.894879341125488281e-02 5.000000000000000000e+01
1.396155357360839844e-02 5.000000000000000000e+01
1.391482353210449219e-02 5.000000000000000000e+01
1.495933532714843750e-02 5.000000000000000000e+01
1.395487785339355469e-02 5.000000000000000000e+01
1.595807075500488281e-02 5.000000000000000000e+01
1.595711708068847656e-02 5.000000000000000000e+01
1.495957374572753906e-02 5.000000000000000000e+01
1.396369934082031250e-02 5.000000000000000000e+01
1.396155357360839844e-02 5.000000000000000000e+01
1.595711708068847656e-02 5.000000000000000000e+01
1.994633674621582031e-02 5.000000000000000000e+01
1.296567916870117188e-02 5.000000000000000000e+01
1.316070556640625000e-02 5.000000000000000000e+01
1.396274566650390625e-02 4.900000000000000000e+01
1.421475410461425781e-02 4.900000000000000000e+01
1.296615600585937500e-02 5.000000000000000000e+01
